,PRCP,TMAX,TMIN,Stage_m
2009-02-16,0.0,2.7777777777777777,-8.88888888888889,1.1581834806461444
2009-02-17,0.0,3.333333333333333,-9.444444444444445,1.1338006705272785
2009-02-18,0.0,2.7777777777777777,-10.555555555555555,1.1155135629381283
2009-02-19,16.002,2.7777777777777777,-11.11111111111111,1.231331911002743
2009-02-20,1.016,6.666666666666667,-8.333333333333334,1.2800975312404754
2009-02-21,0.0,-1.6666666666666667,-8.333333333333334,1.2008533983541605
2009-02-22,0.0,2.7777777777777777,-6.111111111111111,1.197805547089302
2009-02-23,8.382,2.7777777777777777,-5.555555555555555,1.2892410850350504
2009-02-24,0.0,-1.1111111111111112,-10.555555555555555,1.1917098445595855
2009-02-25,0.0,-1.1111111111111112,-11.11111111111111,1.1551356293812862
2009-02-26,0.0,4.444444444444445,-11.11111111111111,1.1368485217921365
2009-02-27,0.0,7.777777777777778,-3.888888888888889,1.1551356293812862
2009-02-28,6.35,13.333333333333334,-3.888888888888889,1.4690643096616884
2009-03-01,0.0,2.2222222222222223,-5.0,1.3898201767753733
2009-03-02,12.191999999999998,-0.5555555555555556,-7.777777777777778,1.298384638829625
2009-03-03,4.571999999999999,-5.555555555555555,-14.444444444444445,1.2679061261810425
2009-03-04,0.0,-5.555555555555555,-14.444444444444445,1.2282840597378848
2009-03-05,0.0,0.5555555555555556,-15.555555555555555,1.197805547089302
2009-03-06,0.0,5.0,-15.555555555555555,1.197805547089302
2009-03-07,0.0,10.555555555555555,-0.5555555555555556,1.2709539774459009
2009-03-08,0.254,16.666666666666668,1.1111111111111112,1.3898201767753733
2009-03-09,18.796,12.77777777777778,2.2222222222222223,1.6092654678451692
2009-03-10,7.112,2.7777777777777777,-1.1111111111111112,1.5848826577263029
2009-03-11,5.08,6.666666666666667,-1.1111111111111112,1.4995428223102711
2009-03-12,0.254,11.11111111111111,-4.444444444444445,1.4538250533373969
2009-03-13,0.0,2.2222222222222223,-7.777777777777778,1.3654373666565072
2009-03-14,0.0,3.333333333333333,-8.333333333333334,1.3075281926242
2009-03-15,0.0,10.555555555555555,-6.666666666666667,1.2770496799756172
2009-03-16,0.0,15.555555555555555,-3.333333333333333,1.2496190185918925
2009-03-17,0.0,8.88888888888889,-3.888888888888889,1.2282840597378848
2009-03-18,0.0,13.88888888888889,-3.888888888888889,1.2130448034135934
2009-03-19,0.0,17.22222222222222,-1.1111111111111112,1.2069491008838769
2009-03-20,2.54,8.333333333333334,-2.7777777777777777,1.1947576958244437
2009-03-21,0.0,7.222222222222222,-9.444444444444445,1.1673270344407192
2009-03-22,0.0,,,1.1520877781164278
2009-03-23,0.0,9.444444444444445,-6.666666666666667,1.1398963730569949
2009-03-24,0.0,,,1.1277049679975617
2009-03-25,0.0,9.444444444444445,-6.666666666666667,1.1246571167327033
2009-03-26,0.0,12.77777777777778,-6.666666666666667,1.1185614142029867
2009-03-27,4.571999999999999,7.777777777777778,-3.333333333333333,1.176470588235294
2009-03-28,0.0,17.77777777777778,3.888888888888889,1.1551356293812862
2009-03-29,1.5239999999999998,17.77777777777778,3.888888888888889,1.1917098445595855
2009-03-30,15.748,7.777777777777778,3.888888888888889,1.2800975312404754
2009-03-31,0.0,8.88888888888889,0.0,1.2496190185918925
2009-04-01,0.0,16.666666666666668,-2.2222222222222223,1.1947576958244437
2009-04-02,4.826,9.444444444444445,-1.6666666666666667,1.2008533983541605
2009-04-03,0.0,18.88888888888889,4.444444444444445,1.2282840597378848
2009-04-04,16.764,14.444444444444445,6.666666666666667,1.3898201767753733
2009-04-05,0.0,8.88888888888889,2.7777777777777777,1.2922889362999086
2009-04-06,0.0,14.444444444444445,0.0,1.3136238951539163
2009-04-07,16.002,6.111111111111111,0.0,1.5239256324291377
2009-04-08,1.27,5.555555555555555,-1.1111111111111112,1.4020115818348062
2009-04-09,0.0,7.222222222222222,-3.333333333333333,1.3136238951539163
2009-04-10,0.0,16.11111111111111,-2.7777777777777777,1.2496190185918925
2009-04-11,6.095999999999999,16.666666666666668,-2.7777777777777777,1.3075281926242
2009-04-12,4.064,7.222222222222222,-1.6666666666666667,1.3349588540079242
2009-04-13,0.0,7.222222222222222,-4.444444444444445,1.2618104236513257
2009-04-14,0.0,12.22222222222222,-2.7777777777777777,1.2191405059433098
2009-04-15,0.0,13.88888888888889,1.1111111111111112,1.1917098445595855
2009-04-16,0.0,16.666666666666668,-3.333333333333333,1.1673270344407192
2009-04-17,0.0,17.77777777777778,-3.888888888888889,1.1459920755867112
2009-04-18,0.0,21.11111111111111,-1.6666666666666667,1.13075281926242
2009-04-19,0.254,23.33333333333333,6.666666666666667,1.1277049679975617
2009-04-20,0.0,18.33333333333333,0.5555555555555556,1.1185614142029867
2009-04-21,20.574,10.555555555555555,0.5555555555555556,1.4477293508076805
2009-04-22,2.794,10.555555555555555,5.0,1.587930508991161
2009-04-23,5.588,12.77777777777778,3.333333333333333,1.5483084425480036
2009-04-24,0.0,12.22222222222222,-1.1111111111111112,1.398963730569948
2009-04-25,0.0,23.33333333333333,1.1111111111111112,1.3044803413593418
2009-04-26,0.0,32.22222222222222,8.333333333333334,1.2496190185918925
2009-04-27,1.778,31.11111111111111,11.666666666666666,1.2130448034135934
2009-04-28,0.0,31.666666666666668,11.666666666666666,1.185614142029869
2009-04-29,0.0,32.77777777777778,6.666666666666667,1.1551356293812862
2009-04-30,0.0,20.55555555555556,1.6666666666666667,1.13075281926242
2009-05-01,0.0,20.55555555555556,1.6666666666666667,1.13075281926242
2009-05-02,2.794,18.88888888888889,9.444444444444445,1.1520877781164278
2009-05-03,0.0,19.444444444444443,2.7777777777777777,1.1398963730569949
2009-05-04,5.588,15.555555555555555,6.666666666666667,1.1368485217921365
2009-05-05,1.778,16.666666666666668,8.88888888888889,1.1338006705272785
2009-05-06,13.462,11.666666666666666,6.666666666666667,1.1917098445595855
2009-05-07,35.306,20.0,7.222222222222222,1.319719597683633
2009-05-08,10.16,21.666666666666668,6.666666666666667,1.3837244742456567
2009-05-09,4.3180000000000005,23.88888888888889,6.666666666666667,1.3227674489484913
2009-05-10,0.0,21.666666666666668,10.555555555555555,1.264858274916184
2009-05-11,0.0,17.77777777777778,3.888888888888889,1.1734227369704358
2009-05-12,0.0,18.33333333333333,3.333333333333333,1.1520877781164278
2009-05-13,0.0,19.444444444444443,2.2222222222222223,1.1063700091435538
2009-05-14,0.0,22.22222222222222,1.6666666666666667,1.0819871990246874
2009-05-15,11.43,18.88888888888889,10.555555555555555,1.185614142029869
2009-05-16,0.0,25.55555555555556,7.777777777777778,1.13075281926242
2009-05-17,10.922,20.0,6.666666666666667,1.1246571167327033
2009-05-18,0.254,12.22222222222222,5.0,1.097226455348979
2009-05-19,0.0,13.88888888888889,-1.1111111111111112,1.0697957939652545
2009-05-20,0.0,22.77777777777778,0.0,1.0454129838463884
2009-05-21,0.0,29.444444444444443,6.111111111111111,1.0240780249923802
2009-05-22,0.0,31.11111111111111,13.333333333333334,0.996647363608656
2009-05-23,5.842,31.11111111111111,12.77777777777778,0.9905516610789392
2009-05-24,0.508,21.666666666666668,9.444444444444445,1.0758914964949708
2009-05-25,8.128,28.33333333333333,10.0,1.185614142029869
2009-05-26,0.0,25.0,4.444444444444445,1.0728436452301129
2009-05-27,6.858,18.33333333333333,6.111111111111111,1.0758914964949708
2009-05-28,0.508,14.444444444444445,7.777777777777778,1.0758914964949708
2009-05-29,5.08,12.22222222222222,8.333333333333334,1.0911307528192624
2009-05-30,2.032,21.666666666666668,9.444444444444445,1.1063700091435538
2009-05-31,0.0,23.88888888888889,5.555555555555555,1.063700091435538
2009-06-01,0.0,24.444444444444443,3.333333333333333,1.0271258762572386
2009-06-02,0.0,22.22222222222222,5.555555555555555,0.9844559585492229
2009-06-03,0.0,25.55555555555556,10.0,0.9661688509600732
2009-06-04,2.54,21.666666666666668,10.555555555555555,0.9692167022249314
2009-06-05,0.0,23.88888888888889,9.444444444444445,0.9600731484303564
2009-06-06,2.54,16.666666666666668,8.88888888888889,0.9631209996952148
2009-06-07,0.0,25.55555555555556,10.0,0.9387381895763488
2009-06-08,0.254,27.77777777777778,11.11111111111111,0.9234989332520572
2009-06-09,0.7619999999999999,26.666666666666668,11.666666666666666,0.9631209996952148
2009-06-10,13.208,13.88888888888889,11.11111111111111,0.9875038098140811
2009-06-11,3.556,18.88888888888889,11.666666666666666,0.9661688509600732
2009-06-12,46.736,16.11111111111111,13.333333333333334,1.1155135629381283
2009-06-13,0.254,23.88888888888889,12.77777777777778,1.13075281926242
2009-06-14,29.21,23.88888888888889,12.22222222222222,1.240475464797318
2009-06-15,5.08,21.11111111111111,10.555555555555555,1.3227674489484913
2009-06-16,4.571999999999999,21.11111111111111,10.555555555555555,1.6031697653154524
2009-06-17,0.0,20.55555555555556,9.444444444444445,1.298384638829625
2009-06-18,4.064,22.22222222222222,11.11111111111111,1.240475464797318
2009-06-19,36.322,17.22222222222222,12.22222222222222,1.5300213349588538
2009-06-20,0.0,23.88888888888889,12.77777777777778,1.374580920451082
2009-06-21,48.514,23.33333333333333,15.555555555555555,1.2740018287107588
2009-06-22,2.032,21.11111111111111,15.0,1.2130448034135934
2009-06-23,0.7619999999999999,21.666666666666668,15.0,1.1703748857055776
2009-06-24,0.0,25.0,15.0,1.1368485217921365
2009-06-25,2.54,22.22222222222222,16.11111111111111,1.1216092654678451
2009-06-26,0.0,27.22222222222222,16.11111111111111,1.1033221578786956
2009-06-27,17.525999999999996,25.55555555555556,13.88888888888889,1.1094178604084122
2009-06-28,0.0,26.11111111111111,13.88888888888889,1.0911307528192624
2009-06-29,0.0,26.11111111111111,13.333333333333334,1.051508686376105
2009-06-30,0.0,27.77777777777778,12.77777777777778,1.0118866199329473
2009-07-01,0.0,28.88888888888889,13.333333333333334,1.0118866199329473
2009-07-02,8.128,24.444444444444443,15.555555555555555,1.1947576958244437
2009-07-03,4.571999999999999,22.22222222222222,14.444444444444445,1.4172508381590978
2009-07-04,1.5239999999999998,25.55555555555556,12.77777777777778,1.197805547089302
2009-07-05,0.0,23.88888888888889,8.88888888888889,1.1002743066138372
2009-07-06,0.0,25.55555555555556,8.88888888888889,1.0332215787869552
2009-07-07,0.0,27.77777777777778,8.88888888888889,1.0301737275220968
2009-07-08,22.098,25.55555555555556,10.0,1.2130448034135934
2009-07-09,0.0,23.88888888888889,10.0,1.2160926546784516
2009-07-10,0.0,20.55555555555556,7.777777777777778,1.1155135629381283
2009-07-11,0.0,26.11111111111111,8.333333333333334,1.051508686376105
2009-07-12,9.143999999999998,26.11111111111111,15.555555555555555,1.1185614142029867
2009-07-13,0.0,26.11111111111111,8.333333333333334,1.0850350502895458
2009-07-14,0.0,25.0,7.222222222222222,1.0332215787869552
2009-07-15,0.0,25.0,8.333333333333334,0.9935995123437976
2009-07-16,0.0,27.77777777777778,8.333333333333334,0.9692167022249314
2009-07-17,23.368,27.77777777777778,13.88888888888889,0.9600731484303564
2009-07-18,34.544000000000004,26.666666666666668,13.88888888888889,0.9631209996952148
2009-07-19,0.0,26.11111111111111,12.22222222222222,0.95397744590064
2009-07-20,0.0,26.11111111111111,12.77777777777778,0.9295946357817736
2009-07-21,0.0,27.77777777777778,12.77777777777778,0.9570252971654984
2009-07-22,33.02,18.33333333333333,15.555555555555555,1.0332215787869552
2009-07-23,0.254,25.55555555555556,15.555555555555555,1.0149344711978054
2009-07-24,27.178,23.88888888888889,14.444444444444445,1.9841511734227368
2009-07-25,4.3180000000000005,23.33333333333333,12.22222222222222,1.8104236513258156
2009-07-26,6.35,27.22222222222222,15.0,1.4477293508076805
2009-07-27,9.143999999999998,26.666666666666668,17.22222222222222,1.3258153002133497
2009-07-28,14.986,28.33333333333333,16.666666666666668,1.3227674489484913
2009-07-29,0.0,29.444444444444443,16.666666666666668,1.1947576958244437
2009-07-30,8.636000000000001,25.55555555555556,18.88888888888889,1.203901249619019
2009-07-31,0.254,28.33333333333333,15.0,1.3136238951539163
2009-08-01,59.182,23.88888888888889,14.444444444444445,1.4446814995428223
2009-08-02,0.0,27.22222222222222,15.0,1.310576043889058
2009-08-03,4.064,23.33333333333333,15.555555555555555,1.231331911002743
2009-08-04,0.0,27.22222222222222,12.77777777777778,1.1520877781164278
2009-08-05,0.0,28.33333333333333,13.333333333333334,1.1094178604084122
2009-08-06,0.0,29.444444444444443,12.22222222222222,1.0697957939652545
2009-08-07,0.0,26.666666666666668,10.0,1.04236513258153
2009-08-08,0.0,25.0,8.333333333333334,1.0179823224626638
2009-08-09,0.0,24.444444444444443,11.11111111111111,0.996647363608656
2009-08-10,1.27,21.11111111111111,13.333333333333334,0.9844559585492229
2009-08-11,1.5239999999999998,32.22222222222222,18.33333333333333,0.9875038098140811
2009-08-12,0.0,30.0,16.11111111111111,0.9570252971654984
2009-08-13,1.27,25.0,16.666666666666668,0.95397744590064
2009-08-14,3.302,22.22222222222222,13.333333333333334,0.9509295946357816
2009-08-15,0.0,29.444444444444443,13.88888888888889,0.932642487046632
2009-08-16,0.0,30.0,15.555555555555555,0.9204510819871988
2009-08-17,0.0,31.11111111111111,16.666666666666668,0.908259676927766
2009-08-18,0.0,31.666666666666668,17.77777777777778,0.8930204206034745
2009-08-19,0.0,32.22222222222222,17.77777777777778,0.8808290155440415
2009-08-20,0.0,30.55555555555556,17.22222222222222,0.8716854617494666
2009-08-21,0.0,31.11111111111111,17.22222222222222,0.86558975921975
2009-08-22,31.242,31.11111111111111,19.444444444444443,0.9234989332520572
2009-08-23,0.7619999999999999,27.77777777777778,17.77777777777778,0.9387381895763488
2009-08-24,39.624,27.22222222222222,16.11111111111111,0.9356903383114904
2009-08-25,0.0,26.666666666666668,14.444444444444445,0.9356903383114904
2009-08-26,0.0,28.88888888888889,14.444444444444445,0.9143553794574824
2009-08-27,0.0,28.33333333333333,12.77777777777778,0.8899725693386162
2009-08-28,0.0,25.0,12.22222222222222,0.8808290155440415
2009-08-29,21.336,17.77777777777778,11.666666666666666,0.9935995123437976
2009-08-30,3.048,16.666666666666668,12.22222222222222,1.0362694300518134
2009-08-31,0.0,25.0,11.11111111111111,0.975312404754648
2009-09-01,0.0,21.666666666666668,5.555555555555555,0.932642487046632
2009-09-02,0.0,23.33333333333333,5.555555555555555,0.908259676927766
2009-09-03,0.0,25.55555555555556,6.111111111111111,0.8838768668088997
2009-09-04,0.0,27.22222222222222,8.333333333333334,0.8625419079548918
2009-09-05,0.0,27.77777777777778,9.444444444444445,0.8503505028954587
2009-09-06,0.0,27.77777777777778,9.444444444444445,0.8351112465711673
2009-09-07,0.0,22.22222222222222,7.222222222222222,0.8290155440414508
2009-09-08,0.0,22.77777777777778,9.444444444444445,0.8259676927765924
2009-09-09,0.0,25.0,10.0,0.8259676927765924
2009-09-10,0.0,23.33333333333333,5.555555555555555,0.8168241389820177
2009-09-11,0.7619999999999999,21.11111111111111,7.222222222222222,0.8229198415117343
2009-09-12,24.892,15.555555555555555,10.555555555555555,0.8442548003657421
2009-09-13,2.54,17.77777777777778,14.444444444444445,0.8351112465711673
2009-09-14,0.0,23.88888888888889,9.444444444444445,0.8229198415117343
2009-09-15,0.0,23.33333333333333,10.0,0.8168241389820177
2009-09-16,0.0,24.444444444444443,9.444444444444445,0.8076805851874428
2009-09-17,0.0,18.33333333333333,7.777777777777778,0.8076805851874428
2009-09-18,0.0,15.555555555555555,5.555555555555555,0.8046327339225846
2009-09-19,0.0,21.666666666666668,5.555555555555555,0.798537031392868
2009-09-20,0.0,19.444444444444443,1.6666666666666667,0.7924413288631514
2009-09-21,0.0,22.77777777777778,2.7777777777777777,0.7924413288631514
2009-09-22,0.0,21.666666666666668,3.333333333333333,0.7924413288631514
2009-09-23,,,,0.8046327339225846
2009-09-24,,26.11111111111111,15.555555555555555,0.8107284364523011
2009-09-25,0.0,23.88888888888889,7.777777777777778,0.8046327339225846
2009-09-26,0.0,18.33333333333333,0.5555555555555556,0.7954891801280097
2009-09-27,12.191999999999998,16.666666666666668,1.1111111111111112,0.8503505028954587
2009-09-28,11.938,17.77777777777778,10.0,0.8838768668088997
2009-09-29,5.334,20.0,7.222222222222222,0.9174032307223406
2009-09-30,0.0,16.11111111111111,6.666666666666667,0.8716854617494666
2009-10-01,0.0,12.22222222222222,2.2222222222222223,0.8412069491008838
2009-10-02,,,,0.8259676927765924
2009-10-03,,14.444444444444445,0.0,0.8564462054251752
2009-10-04,13.208,15.555555555555555,11.11111111111111,1.0697957939652545
2009-10-05,0.0,19.444444444444443,7.222222222222222,0.9570252971654984
2009-10-06,0.0,16.11111111111111,3.888888888888889,0.9052118256629076
2009-10-07,8.128,16.666666666666668,3.333333333333333,0.9783602560195062
2009-10-08,3.048,17.22222222222222,7.777777777777778,0.999695214873514
2009-10-09,0.0,15.555555555555555,6.666666666666667,0.932642487046632
2009-10-10,9.906,15.555555555555555,8.333333333333334,0.9265467845169156
2009-10-11,0.0,16.666666666666668,-1.1111111111111112,0.9174032307223406
2009-10-12,0.0,14.444444444444445,-1.1111111111111112,0.8960682718683328
2009-10-13,0.254,11.11111111111111,-1.6666666666666667,0.8808290155440415
2009-10-14,0.7619999999999999,13.88888888888889,-2.2222222222222223,0.8869247180737581
2009-10-15,0.0,15.555555555555555,-1.6666666666666667,0.8869247180737581
2009-10-16,6.858,3.888888888888889,-0.5555555555555556,0.908259676927766
2009-10-17,0.254,7.222222222222222,-0.5555555555555556,0.9052118256629076
2009-10-18,1.016,10.0,1.6666666666666667,0.9387381895763488
2009-10-19,11.176,4.444444444444445,-2.2222222222222223,1.051508686376105
2009-10-20,0.0,11.11111111111111,-2.7777777777777777,1.008838768668089
2009-10-21,0.0,,,0.9875038098140811
2009-10-22,0.0,16.666666666666668,5.0,0.95397744590064
2009-10-23,0.0,22.22222222222222,6.111111111111111,0.9356903383114904
2009-10-24,11.176,7.777777777777778,3.888888888888889,0.9905516610789392
2009-10-25,40.894,18.33333333333333,5.555555555555555,1.240475464797318
2009-10-26,0.0,12.77777777777778,-1.1111111111111112,1.1459920755867112
2009-10-27,0.0,15.555555555555555,-1.1111111111111112,1.1094178604084122
2009-10-28,9.906,8.333333333333334,1.1111111111111112,1.1703748857055776
2009-10-29,20.32,9.444444444444445,5.0,1.2922889362999086
2009-10-30,0.0,13.333333333333334,4.444444444444445,1.188661993294727
2009-10-31,0.254,12.77777777777778,6.666666666666667,1.1033221578786956
2009-11-01,5.08,18.33333333333333,6.666666666666667,1.0758914964949708
2009-11-02,0.0,11.666666666666666,-1.1111111111111112,1.051508686376105
2009-11-03,0.0,11.11111111111111,-2.2222222222222223,1.051508686376105
2009-11-04,0.0,13.333333333333334,-2.2222222222222223,1.021030173727522
2009-11-05,0.0,8.88888888888889,-2.2222222222222223,0.9935995123437976
2009-11-06,1.016,8.333333333333334,-2.2222222222222223,0.9783602560195062
2009-11-07,0.0,6.666666666666667,-5.555555555555555,0.9661688509600732
2009-11-08,0.0,10.0,-5.0,0.9570252971654984
2009-11-09,0.0,18.88888888888889,-1.6666666666666667,0.9478817433709236
2009-11-10,0.0,20.55555555555556,-1.1111111111111112,0.9478817433709236
2009-11-11,0.0,16.666666666666668,6.666666666666667,0.9417860408412068
2009-11-12,0.0,10.0,4.444444444444445,0.9356903383114904
2009-11-13,0.0,8.88888888888889,2.7777777777777777,0.932642487046632
2009-11-14,11.938,10.555555555555555,2.7777777777777777,1.0301737275220968
2009-11-15,14.224,11.666666666666666,8.333333333333334,1.1185614142029867
2009-11-16,0.254,19.444444444444443,5.555555555555555,1.066747942700396
2009-11-17,0.0,12.22222222222222,0.0,1.0271258762572386
2009-11-18,0.0,11.666666666666666,-4.444444444444445,0.996647363608656
2009-11-19,0.0,8.333333333333334,-4.444444444444445,0.975312404754648
2009-11-20,21.336,15.555555555555555,0.0,1.1612313319110028
2009-11-21,5.588,15.0,0.5555555555555556,1.2099969521487353
2009-11-22,0.0,11.11111111111111,-1.1111111111111112,1.1277049679975617
2009-11-23,0.0,10.555555555555555,0.0,1.088082901554404
2009-11-24,1.5239999999999998,6.666666666666667,3.888888888888889,1.097226455348979
2009-11-25,0.0,9.444444444444445,5.0,1.0789393477598292
2009-11-26,2.032,8.88888888888889,6.111111111111111,1.051508686376105
2009-11-27,3.048,9.444444444444445,5.555555555555555,1.1094178604084122
2009-11-28,7.365999999999999,6.666666666666667,2.2222222222222223,1.1581834806461444
2009-11-29,0.0,8.88888888888889,0.0,1.1094178604084122
2009-11-30,0.0,11.11111111111111,0.0,1.0941786040841206
2009-12-01,5.588,9.444444444444445,-2.7777777777777777,1.1551356293812862
2009-12-02,0.0,4.444444444444445,-3.333333333333333,1.1185614142029867
2009-12-03,32.258,16.666666666666668,-3.888888888888889,1.3684852179213651
2009-12-04,1.016,16.666666666666668,0.5555555555555556,1.3562938128619324
2009-12-05,0.0,9.444444444444445,-0.5555555555555556,1.2709539774459009
2009-12-06,8.889999999999999,3.888888888888889,-3.888888888888889,1.2496190185918925
2009-12-07,0.0,0.5555555555555556,-6.666666666666667,1.1917098445595855
2009-12-08,0.0,1.6666666666666667,-6.666666666666667,1.1581834806461444
2009-12-09,13.208,3.333333333333333,-4.444444444444445,1.185614142029869
2009-12-10,19.558,3.888888888888889,-2.2222222222222223,1.2770496799756172
2009-12-11,0.0,3.888888888888889,-8.88888888888889,1.2343797622676012
2009-12-12,0.0,-4.444444444444445,-11.666666666666666,1.1551356293812862
2009-12-13,0.0,-1.1111111111111112,-12.77777777777778,1.1520877781164278
2009-12-14,21.336,3.888888888888889,-12.77777777777778,1.450777202072539
2009-12-15,0.0,5.555555555555555,0.0,1.3593416641267906
2009-12-16,0.0,6.666666666666667,-5.555555555555555,1.319719597683633
2009-12-17,0.0,-0.5555555555555556,-10.0,1.2374276135324591
2009-12-18,0.0,-7.777777777777778,-14.444444444444445,1.2008533983541605
2009-12-19,0.0,-3.888888888888889,-13.88888888888889,1.13075281926242
2009-12-20,5.842,-3.333333333333333,-8.333333333333334,1.1216092654678451
2009-12-21,0.0,-3.888888888888889,-10.0,1.1581834806461444
2009-12-22,0.0,-1.1111111111111112,-8.333333333333334,1.1734227369704358
2009-12-23,0.0,-2.2222222222222223,-11.11111111111111,1.164279183175861
2009-12-24,0.0,-3.333333333333333,-10.0,1.13075281926242
2009-12-25,0.0,3.888888888888889,-10.0,1.1002743066138372
2009-12-26,6.095999999999999,2.2222222222222223,-8.333333333333334,1.0941786040841206
2009-12-27,43.434,6.111111111111111,0.0,1.4995428223102711
2009-12-28,0.0,7.222222222222222,-3.888888888888889,1.508686376104846
2009-12-29,0.7619999999999999,1.6666666666666667,-9.444444444444445,1.319719597683633
2009-12-30,0.0,-8.88888888888889,-13.88888888888889,1.2465711673270343
2009-12-31,0.0,-2.2222222222222223,-12.77777777777778,1.176470588235294
2010-01-01,3.556,0.0,-8.333333333333334,1.164279183175861
2010-01-02,0.254,3.333333333333333,-3.888888888888889,1.1551356293812862
2010-01-03,0.0,-2.7777777777777777,-11.666666666666666,1.1338006705272785
2010-01-04,1.016,-7.777777777777778,-12.77777777777778,1.1734227369704358
2010-01-05,0.0,-2.7777777777777777,-10.0,1.1459920755867112
2010-01-06,0.0,-4.444444444444445,-9.444444444444445,1.1002743066138372
2010-01-07,0.0,-2.7777777777777777,-9.444444444444445,1.0911307528192624
2010-01-08,0.0,1.1111111111111112,-6.666666666666667,1.0850350502895458
2010-01-09,0.7619999999999999,-1.1111111111111112,-11.11111111111111,1.1216092654678451
2010-01-10,0.0,-5.0,-14.444444444444445,1.2099969521487353
2010-01-11,0.0,-5.0,-13.88888888888889,1.3166717464187747
2010-01-12,0.0,-0.5555555555555556,-8.333333333333334,1.1734227369704358
2010-01-13,0.0,-0.5555555555555556,-11.666666666666666,1.088082901554404
2010-01-14,0.0,-2.2222222222222223,-9.444444444444445,1.0545565376409631
2010-01-15,0.0,3.888888888888889,-6.666666666666667,1.04236513258153
2010-01-16,0.0,7.222222222222222,-6.111111111111111,1.0454129838463884
2010-01-17,0.0,6.666666666666667,-5.555555555555555,1.0484608351112463
2010-01-18,16.764,2.7777777777777777,-5.555555555555555,1.2831453825053336
2010-01-19,0.254,5.555555555555555,-1.1111111111111112,1.2740018287107588
2010-01-20,3.302,3.333333333333333,-2.7777777777777777,1.2618104236513257
2010-01-21,0.0,2.7777777777777777,-6.666666666666667,1.1917098445595855
2010-01-22,0.0,3.888888888888889,-8.333333333333334,1.1398963730569949
2010-01-23,0.0,4.444444444444445,-9.444444444444445,1.1033221578786956
2010-01-24,0.0,3.888888888888889,-9.444444444444445,1.0697957939652545
2010-01-25,7.112,8.88888888888889,-6.666666666666667,1.4812557147211216
2010-01-26,50.038,12.22222222222222,0.0,2.1182566290765013
2010-01-27,0.0,4.444444444444445,-4.444444444444445,1.700701005790917
2010-01-28,0.0,3.333333333333333,-5.555555555555555,1.4843035659859798
2010-01-29,6.095999999999999,0.5555555555555556,-15.0,1.3501981103322156
2010-01-30,0.0,-8.333333333333334,-18.88888888888889,1.2800975312404754
2010-01-31,0.0,-8.333333333333334,-17.77777777777778,1.2496190185918925
2010-02-01,0.0,-3.333333333333333,-16.11111111111111,1.2130448034135934
2010-02-02,0.0,0.0,-14.444444444444445,1.1917098445595855
2010-02-03,3.556,-1.6666666666666667,-12.77777777777778,1.188661993294727
2010-02-04,0.254,1.1111111111111112,-7.777777777777778,1.1734227369704358
2010-02-05,0.0,-1.1111111111111112,-11.11111111111111,1.1520877781164278
2010-02-06,0.0,0.5555555555555556,-11.666666666666666,1.142944224321853
2010-02-07,0.0,-4.444444444444445,-12.77777777777778,1.1216092654678451
2010-02-08,0.0,-3.333333333333333,-12.22222222222222,1.1002743066138372
2010-02-09,0.0,-1.6666666666666667,-10.0,1.0911307528192624
2010-02-10,0.0,2.2222222222222223,-7.222222222222222,1.1002743066138372
2010-02-11,5.842,0.0,-4.444444444444445,1.1033221578786956
2010-02-12,0.0,2.2222222222222223,-7.222222222222222,1.0941786040841206
2010-02-13,0.0,1.1111111111111112,-10.0,1.0789393477598292
2010-02-14,0.0,-1.6666666666666667,-6.666666666666667,1.0697957939652545
2010-02-15,0.0,2.7777777777777777,-4.444444444444445,1.066747942700396
2010-02-16,1.778,3.888888888888889,-3.333333333333333,1.0728436452301129
2010-02-17,12.191999999999998,-1.1111111111111112,-5.555555555555555,1.0758914964949708
2010-02-18,0.0,1.1111111111111112,-6.666666666666667,1.0758914964949708
2010-02-19,0.0,5.0,-2.2222222222222223,1.0728436452301129
2010-02-20,0.0,3.888888888888889,-1.1111111111111112,1.0697957939652545
2010-02-21,0.0,5.0,-1.6666666666666667,1.0789393477598292
2010-02-22,0.0,3.888888888888889,-6.111111111111111,1.0697957939652545
2010-02-23,1.5239999999999998,7.777777777777778,-6.111111111111111,1.0789393477598292
2010-02-24,28.194000000000003,0.5555555555555556,-0.5555555555555556,1.4263943919536726
2010-02-25,23.368,3.333333333333333,0.0,1.7098445595854923
2010-02-26,50.8,5.0,-2.2222222222222223,2.194452910697958
2010-02-27,9.143999999999998,1.1111111111111112,-2.2222222222222223,1.8012800975312404
2010-02-28,0.508,2.7777777777777777,-1.1111111111111112,1.5513562938128618
2010-03-01,0.254,3.333333333333333,-1.1111111111111112,1.4324900944833892
2010-03-02,0.0,6.666666666666667,-1.6666666666666667,1.37762877171594
2010-03-03,1.5239999999999998,10.0,-1.6666666666666667,1.3562938128619324
2010-03-04,2.032,2.7777777777777777,-0.5555555555555556,1.331911002743066
2010-03-05,0.0,6.666666666666667,-1.1111111111111112,1.2922889362999086
2010-03-06,0.0,7.777777777777778,-5.555555555555555,1.2587625723864675
2010-03-07,0.0,10.555555555555555,-5.0,1.2374276135324591
2010-03-08,0.0,12.77777777777778,-1.6666666666666667,1.2252362084730264
2010-03-09,0.0,13.333333333333334,-2.2222222222222223,1.2099969521487353
