Date,head
2009-04-17,374.82
2009-04-18,374.82
2009-04-19,374.83
2009-04-20,374.83
2009-04-21,374.85
2009-04-22,374.86
2009-04-23,374.86
2009-04-24,374.82
2009-04-25,374.8
2009-04-26,374.78
2009-04-27,374.76
2009-04-28,374.74
2009-04-29,374.72
2009-04-30,374.71
2009-05-01,374.7
2009-05-02,374.69
2009-05-03,374.69
2009-05-04,374.68
2009-05-05,374.68
2009-05-06,374.67
2009-05-07,374.66
2009-05-08,374.66
2009-05-09,374.65
2009-05-10,374.66
2009-05-11,374.68
2009-05-12,374.74
2009-05-13,374.82
2009-05-14,374.95
2009-05-15,375.1
2009-05-16,375.13
2009-05-17,375.11
2009-05-18,375.07
2009-05-19,375.04
2009-05-20,375.01
2009-05-21,374.99
2009-05-22,374.97
2009-05-23,374.95
2009-05-24,374.91
2009-05-25,374.88
2009-05-26,374.86
2009-05-27,374.86
2009-05-28,374.84
2009-05-29,374.81
2009-05-30,374.8
2009-05-31,374.78
2009-06-01,374.76
2009-06-02,374.73
2009-06-03,374.71
2009-06-04,374.7
2009-06-05,374.68
2009-06-06,374.66
2009-06-07,374.65
2009-06-08,374.65
2009-06-09,374.65
2009-06-10,374.65
2009-06-11,374.66
2009-06-12,374.66
2009-06-13,374.64
2009-06-14,374.63
2009-06-15,374.62
2009-06-16,374.61
2009-06-17,374.6
2009-06-18,374.59
2009-06-19,374.58
2009-06-20,374.57
2009-06-21,374.56
2009-06-22,374.56
2009-06-23,374.6
2009-06-24,374.66
2009-06-25,374.67
2009-06-26,374.65
2009-06-27,374.64
2009-06-28,374.65
2009-06-29,374.65
2009-06-30,374.63
2009-07-01,374.61
2009-07-02,374.6
2009-07-03,374.59
2009-07-04,374.58
2009-07-05,374.57
2009-07-06,374.58
2009-07-07,374.58
2009-07-08,374.58
2009-07-09,374.59
2009-07-10,374.59
2009-07-11,374.59
2009-07-12,374.58
2009-07-13,374.57
2009-07-14,374.56
2009-07-15,374.57
2009-07-16,374.58
2009-07-17,374.58
2009-07-18,374.65
2009-07-19,374.73
2009-07-20,374.77
2009-07-21,374.78
2009-07-22,374.78
2009-07-23,374.75
2009-07-24,374.7
2009-07-25,374.66
2009-07-26,374.64
2009-07-27,374.63
2009-07-28,374.61
2009-07-29,374.6
2009-07-30,374.59
2009-07-31,374.58
2009-08-01,374.57
2009-08-02,374.57
2009-08-03,374.56
2009-08-04,374.56
2009-08-05,374.55
2009-08-06,374.55
2009-08-07,374.54
2009-08-08,374.53
2009-08-09,374.53
2009-08-10,374.52
2009-08-11,374.52
2009-08-12,374.52
2009-08-13,374.52
2009-08-14,374.52
2009-08-15,374.52
2009-08-16,374.52
2009-08-17,374.51
2009-08-18,374.51
2009-08-19,374.5
2009-08-20,374.5
2009-08-21,374.49
2009-08-22,374.49
2009-08-23,374.49
2009-08-24,374.48
2009-08-25,374.48
2009-08-26,374.48
2009-08-27,374.47
2009-08-28,374.47
2009-08-29,374.47
2009-08-30,374.47
2009-08-31,374.46
2009-09-01,374.46
2009-09-02,374.45
2009-09-03,374.45
2009-09-04,374.47
2009-09-05,374.48
2009-09-06,374.47
2009-09-07,374.47
2009-09-08,374.47
2009-09-09,374.46
2009-09-10,374.46
2009-09-11,374.44
2009-09-12,374.44
2009-09-13,374.44
2009-09-14,374.44
2009-09-15,374.44
2009-09-16,374.44
2009-09-17,374.44
2009-09-18,374.44
2009-09-19,374.44
2009-09-20,374.44
2009-09-21,374.44
2009-09-22,374.44
2009-09-23,374.43
2009-09-24,374.42
2009-09-25,374.42
2009-09-26,374.42
2009-09-27,374.42
2009-09-28,374.42
2009-09-29,374.42
2009-09-30,374.41
2009-10-01,374.41
2009-10-02,374.41
2009-10-03,374.41
2009-10-04,374.4
2009-10-05,374.39
2009-10-06,374.39
2009-10-07,374.38
2009-10-08,374.38
2009-10-09,374.39
2009-10-10,374.4
2009-10-11,374.41
2009-10-12,374.42
2009-10-13,374.45
2009-10-14,374.47
2009-10-15,374.49
2009-10-16,374.51
2009-10-17,374.51
2009-10-18,374.52
2009-10-19,374.52
2009-10-20,374.52
2009-10-21,374.52
2009-10-22,374.51
2009-10-23,374.5
2009-10-24,374.49
2009-10-25,374.47
2009-10-26,374.47
2009-10-27,374.46
2009-10-28,374.45
2009-10-29,374.45
2009-10-30,374.44
2009-10-31,374.43
2009-11-01,374.43
2009-11-02,374.44
2009-11-03,374.47
2009-11-04,374.5
2009-11-05,374.54
2009-11-06,374.58
2009-11-07,374.61
2009-11-08,374.61
2009-11-09,374.61
2009-11-10,374.62
2009-11-11,374.62
2009-11-12,374.62
2009-11-13,374.61
2009-11-14,374.61
2009-11-15,374.59
2009-11-16,374.58
2009-11-17,374.58
2009-11-18,374.58
2009-11-19,374.58
2009-11-20,374.59
2009-11-21,374.59
2009-11-22,374.58
2009-11-23,374.57
2009-11-24,374.56
2009-11-25,374.57
2009-11-26,374.59
2009-11-27,374.62
2009-11-28,374.64
2009-11-29,374.66
2009-11-30,374.64
2009-12-01,374.62
2009-12-02,374.61
2009-12-03,374.63
2009-12-04,374.65
2009-12-05,374.68
2009-12-06,374.7
2009-12-07,374.71
2009-12-08,374.73
2009-12-09,374.77
2009-12-10,374.81
2009-12-11,374.87
2009-12-12,374.98
2009-12-13,375.05
2009-12-14,375.08
2009-12-15,375.09
2009-12-16,375.09
2009-12-17,375.08
2009-12-18,375.04
2009-12-19,374.98
2009-12-20,374.92
2009-12-21,374.86
2009-12-22,374.83
2009-12-23,374.81
2009-12-24,374.84
2009-12-25,374.86
2009-12-26,374.88
2009-12-27,374.9
2009-12-28,374.9
2009-12-29,374.9
2009-12-30,374.9
2009-12-31,374.93
2010-01-01,374.99
2010-01-02,375.03
2010-01-03,375.05
2010-01-04,375.04
2010-01-05,375.03
2010-01-06,375.01
2010-01-07,374.98
2010-01-08,374.95
2010-01-09,374.92
2010-01-10,374.88
2010-01-11,374.85
2010-01-12,374.82
2010-01-13,374.8
2010-01-14,374.78
2010-01-15,374.76
2010-01-16,374.75
2010-01-17,374.74
2010-01-18,374.77
2010-01-19,374.85
2010-01-20,374.92
2010-01-21,374.96
2010-01-22,375.0
2010-01-23,375.02
2010-01-24,375.02
2010-01-25,374.99
2010-01-26,374.93
2010-01-27,374.88
2010-01-28,374.85
2010-01-29,374.82
2010-01-30,374.8
2010-01-31,374.78
2010-02-01,374.76
2010-02-02,374.74
2010-02-03,374.74
2010-02-04,374.75
2010-02-05,374.78
2010-02-06,374.81
2010-02-07,374.85
2010-02-08,374.89
2010-02-09,374.91
2010-02-10,374.92
2010-02-11,374.9
2010-02-12,374.87
2010-02-13,374.84
2010-02-14,374.81
2010-02-15,374.79
2010-02-16,374.77
2010-02-17,374.75
2010-02-18,374.73
2010-02-19,374.72
2010-02-20,374.71
2010-02-21,374.71
2010-02-22,374.72
2010-02-23,374.74
2010-02-24,374.81
2010-02-25,374.96
2010-02-26,375.19
2010-02-27,375.47
2010-02-28,375.59
2010-03-01,375.61
2010-03-02,375.55
2010-03-03,375.5
2010-03-04,375.44
2010-03-05,375.37
2010-03-06,375.31
2010-03-07,375.25
2010-03-08,375.21
2010-03-09,375.17
2010-03-10,375.13
2010-03-11,375.09
2010-03-12,375.05
2010-03-13,375.02
2010-03-14,374.99
2010-03-15,374.98
2010-03-16,375.02
2010-03-17,375.08
2010-03-18,375.12
2010-03-19,375.14
2010-03-20,375.16
2010-03-21,375.16
2010-03-22,375.17
2010-03-23,375.16
2010-03-24,375.14
2010-03-25,375.1
2010-03-26,375.07
2010-03-27,375.04
2010-03-28,375.02
2010-03-29,375.01
2010-03-30,375.02
2010-03-31,375.02
2010-04-01,375.01
2010-04-02,375.0
2010-04-03,374.98
2010-04-04,374.95
2010-04-05,374.92
2010-04-06,374.9
2010-04-07,374.88
2010-04-08,374.85
2010-04-09,374.83
2010-04-10,374.81
2010-04-11,374.8
2010-04-12,374.79
2010-04-13,374.77
2010-04-14,374.77
2010-04-15,374.76
2010-04-16,374.76
2010-04-17,374.75
2010-04-18,374.74
2010-04-19,374.73
2010-04-20,374.72
2010-04-21,374.7
2010-04-22,374.69
2010-04-23,374.67
2010-04-24,374.66
2010-04-25,374.65
2010-04-26,374.64
2010-04-27,374.62
2010-04-28,374.61
2010-04-29,374.6
2010-04-30,374.59
2010-05-01,374.59
2010-05-02,374.59
2010-05-03,374.6
2010-05-04,374.6
2010-05-05,374.6
2010-05-06,374.6
2010-05-07,374.61
2010-05-08,374.61
2010-05-09,374.61
2010-05-10,374.61
2010-05-11,374.61
2010-05-12,374.64
2010-05-13,374.66
2010-05-14,374.67
2010-05-15,374.68
2010-05-16,374.67
2010-05-17,374.65
2010-05-18,374.63
2010-05-19,374.61
2010-05-20,374.6
2010-05-21,374.61
2010-05-22,374.62
2010-05-23,374.62
2010-05-24,374.62
2010-05-25,374.6
2010-05-26,374.59
2010-05-27,374.59
2010-05-28,374.59
2010-05-29,374.61
2010-05-30,374.62
2010-05-31,374.64
2010-06-01,374.67
2010-06-02,374.7
2010-06-03,374.75
2010-06-04,374.83
2010-06-05,374.89
2010-06-06,374.9
2010-06-07,374.89
2010-06-08,374.85
2010-06-09,374.8
2010-06-10,374.76
2010-06-11,374.74
2010-06-12,374.72
2010-06-13,374.71
2010-06-14,374.69
2010-06-15,374.67
2010-06-16,374.64
2010-06-17,374.62
2010-06-18,374.62
2010-06-19,374.62
2010-06-20,374.63
2010-06-21,374.65
2010-06-22,374.66
2010-06-23,374.64
2010-06-24,374.61
2010-06-25,374.59
2010-06-26,374.57
2010-06-27,374.56
2010-06-28,374.54
2010-06-29,374.53
2010-06-30,374.52
2010-07-01,374.51
2010-07-02,374.5
2010-07-03,374.49
2010-07-04,374.47
2010-07-05,374.49
2010-07-06,374.49
2010-07-07,374.47
2010-07-08,374.47
2010-07-09,374.46
2010-07-10,374.45
2010-07-11,374.44
2010-07-12,374.43
2010-07-13,374.43
2010-07-14,374.42
2010-07-15,374.42
2010-07-16,374.42
2010-07-17,374.44
2010-07-18,374.46
2010-07-19,374.45
2010-07-20,374.44
2010-07-21,374.43
2010-07-22,374.42
2010-07-23,374.42
2010-07-24,374.47
2010-07-25,374.53
2010-07-26,374.57
2010-07-27,374.6
2010-07-28,374.62
2010-07-29,374.64
2010-07-30,374.65
2010-07-31,374.66
2010-08-01,374.64
2010-08-02,374.63
2010-08-03,374.65
2010-08-04,374.64
2010-08-05,374.62
2010-08-06,374.67
2010-08-07,374.82
2010-08-08,374.98
2010-08-09,374.99
2010-08-10,374.98
2010-08-11,374.96
2010-08-12,374.94
2010-08-13,374.93
2010-08-14,374.97
2010-08-15,374.96
2010-08-16,374.93
2010-08-17,374.9
2010-08-18,374.88
2010-08-19,374.85
2010-08-20,374.81
2010-08-21,374.77
2010-08-22,374.74
2010-08-23,374.72
2010-08-24,374.69
2010-08-25,374.67
2010-08-26,374.65
2010-08-27,374.63
2010-08-28,374.62
2010-08-29,374.62
2010-08-30,374.64
2010-08-31,374.68
2010-09-01,374.73
2010-09-02,374.76
2010-09-03,374.76
2010-09-04,374.76
2010-09-05,374.74
2010-09-06,374.71
2010-09-07,374.68
2010-09-08,374.65
2010-09-09,374.63
2010-09-10,374.62
2010-09-11,374.6
2010-09-12,374.59
2010-09-13,374.57
2010-09-14,374.57
2010-09-15,374.57
2010-09-16,374.57
2010-09-17,374.57
2010-09-18,374.56
2010-09-19,374.55
2010-09-20,374.54
2010-09-21,374.53
2010-09-22,374.52
2010-09-23,374.51
2010-09-24,374.5
2010-09-25,374.51
2010-09-26,374.53
2010-09-27,374.54
2010-09-28,374.54
2010-09-29,374.56
2010-09-30,374.58
2010-10-01,374.58
2010-10-02,374.57
2010-10-03,374.57
2010-10-04,374.58
2010-10-05,374.58
2010-10-06,374.58
2010-10-07,374.57
2010-10-08,374.55
2010-10-09,374.54
2010-10-10,374.53
2010-10-11,374.52
2010-10-12,374.51
2010-10-13,374.5
2010-10-14,374.5
2010-10-15,374.49
2010-10-16,374.48
2010-10-17,374.48
2010-10-18,374.48
2010-10-19,374.49
2010-10-20,374.5
2010-10-21,374.51
2010-10-22,374.52
2010-10-23,374.53
2010-10-24,374.54
2010-10-25,374.55
2010-10-26,374.55
2010-10-27,374.55
2010-10-28,374.55
2010-10-29,374.55
2010-10-30,374.54
2010-10-31,374.52
2010-11-01,374.51
2010-11-02,374.5
2010-11-03,374.49
2010-11-04,374.48
2010-11-05,374.47
2010-11-06,374.47
2010-11-07,374.47
2010-11-08,374.49
2010-11-09,374.5
2010-11-10,374.53
2010-11-11,374.56
2010-11-12,374.6
2010-11-13,374.63
2010-11-14,374.66
2010-11-15,374.67
2010-11-16,374.68
2010-11-17,374.73
2010-11-18,374.78
2010-11-19,374.81
2010-11-20,374.83
2010-11-21,374.86
2010-11-22,374.89
2010-11-23,374.94
2010-11-24,375.01
2010-11-25,375.05
2010-11-26,375.06
2010-11-27,375.06
2010-11-28,375.05
2010-11-29,375.03
2010-11-30,375.01
2010-12-01,374.99
2010-12-02,374.95
2010-12-03,374.9
2010-12-04,374.84
2010-12-05,374.8
2010-12-06,374.76
2010-12-07,374.83
2010-12-08,374.96
2010-12-09,375.21
2010-12-10,375.43
2010-12-11,375.53
2010-12-12,375.64
2010-12-13,375.63
2010-12-14,375.59
2010-12-15,375.52
2010-12-16,375.46
2010-12-17,375.42
2010-12-18,375.36
2010-12-19,375.32
2010-12-20,375.27
2010-12-21,375.24
2010-12-22,375.21
2010-12-23,375.19
2010-12-24,375.17
2010-12-25,375.15
2010-12-26,375.13
2010-12-27,375.11
2010-12-28,375.09
2010-12-29,375.08
2010-12-30,375.06
2010-12-31,375.03
2011-01-01,374.99
2011-01-02,374.96
2011-01-03,374.93
2011-01-04,374.91
2011-01-05,374.89
2011-01-06,374.88
2011-01-07,374.92
2011-01-08,375.1
2011-01-09,375.43
2011-01-10,375.73
2011-01-11,375.96
2011-01-12,376.12
2011-01-13,376.23
2011-01-14,376.37
2011-01-15,376.48
2011-01-16,376.43
2011-01-17,376.36
2011-01-18,376.29
2011-01-19,376.21
2011-01-20,376.11
2011-01-21,376.0
2011-01-22,375.9
2011-01-23,375.79
2011-01-24,375.68
2011-01-25,375.6
2011-01-26,375.52
2011-01-27,375.43
2011-01-28,375.35
2011-01-29,375.29
2011-01-30,375.24
2011-01-31,375.18
2011-02-01,375.14
2011-02-02,375.09
2011-02-03,375.06
2011-02-04,375.03
2011-02-05,375.03
2011-02-06,375.06
2011-02-07,375.08
2011-02-08,375.08
2011-02-09,375.08
2011-02-10,375.08
2011-02-11,375.08
2011-02-12,375.08
2011-02-13,375.07
2011-02-14,375.05
2011-02-15,375.05
2011-02-16,375.05
2011-02-17,375.06
2011-02-18,375.06
2011-02-19,375.05
2011-02-20,375.02
2011-02-21,374.99
2011-02-22,374.95
2011-02-23,374.92
2011-02-24,374.89
2011-02-25,374.86
2011-02-26,374.83
2011-02-27,374.81
2011-02-28,374.8
2011-03-01,374.79
2011-03-02,374.78
2011-03-03,374.78
2011-03-04,374.77
2011-03-05,374.76
2011-03-06,374.74
2011-03-07,374.73
2011-03-08,374.71
2011-03-09,374.7
2011-03-10,374.69
2011-03-11,374.68
2011-03-12,374.67
2011-03-13,374.67
2011-03-14,374.66
2011-03-15,374.65
2011-03-16,374.64
2011-03-17,374.64
2011-03-18,374.63
2011-03-19,374.635
2011-03-20,374.64
2011-03-21,374.64
2011-03-22,374.63
2011-03-23,374.62
2011-03-24,374.61
2011-03-25,374.61
2011-03-26,374.6
2011-03-27,374.59
2011-03-28,374.59
2011-03-29,374.58
2011-03-30,374.57
2011-03-31,374.57
2011-04-01,374.57
2011-04-02,374.57
2011-04-03,374.57
2011-04-04,374.56
2011-04-05,374.57
2011-04-06,374.57
2011-04-07,374.57
2011-04-08,374.56
2011-04-09,374.56
2011-04-10,374.55
2011-04-11,374.54
2011-04-12,374.53
2011-04-13,374.53
2011-04-14,374.52
2011-04-15,374.51
2011-04-16,374.51
2011-04-17,374.51
2011-04-18,374.5
2011-04-19,374.5
2011-04-20,374.49
2011-04-21,374.49
2011-04-22,374.49
2011-04-23,374.48
2011-04-24,374.48
2011-04-25,374.47
2011-04-26,374.47
2011-04-27,374.47
2011-04-28,374.48
2011-04-29,374.49
2011-04-30,374.48
2011-05-01,374.48
2011-05-02,374.47
2011-05-03,374.46
2011-05-04,374.46
2011-05-05,374.46
2011-05-06,374.45
2011-05-07,374.45
2011-05-08,374.44
2011-05-09,374.44
2011-05-10,374.43
2011-05-11,374.43
2011-05-12,374.43
2011-05-13,374.42
2011-05-14,374.42
2011-05-15,374.42
2011-05-16,374.41
2011-05-17,374.41
2011-05-18,374.4
2011-05-19,374.4
2011-05-20,374.4
2011-05-21,374.39
2011-05-22,374.39
2011-05-23,374.39
2011-05-24,374.39
2011-05-25,374.39
2011-05-26,374.39
2011-05-27,374.38
2011-05-28,374.38
2011-05-29,374.38
2011-05-30,374.37
2011-05-31,374.37
2011-06-01,374.4
2011-06-02,374.4
2011-06-03,374.4
2011-06-04,374.39
2011-06-05,374.39
2011-06-06,374.39
2011-06-07,374.4
2011-06-08,374.41
2011-06-09,374.4
2011-06-10,374.39
2011-06-11,374.39
2011-06-12,374.38
2011-06-13,374.38
2011-06-14,374.38
2011-06-15,374.37
2011-06-16,374.38
2011-06-17,374.37
2011-06-18,374.39
2011-06-19,374.44
2011-06-20,374.45
2011-06-21,374.44
2011-06-22,374.43
2011-06-23,374.42
2011-06-24,374.42
2011-06-25,374.41
2011-06-26,374.4
2011-06-27,374.39
2011-06-28,374.38
2011-06-29,374.38
2011-06-30,374.39
2011-07-01,374.41
2011-07-02,374.41
2011-07-03,374.41
2011-07-04,374.4
2011-07-05,374.4
2011-07-06,374.39
2011-07-07,374.38
2011-07-08,374.39
2011-07-09,374.39
2011-07-10,374.41
2011-07-11,374.45
2011-07-12,374.46
2011-07-13,374.46
2011-07-14,374.47
2011-07-15,374.47
2011-07-16,374.46
2011-07-17,374.44
2011-07-18,374.43
2011-07-19,374.42
2011-07-20,374.46
2011-07-21,374.52
2011-07-22,374.57
2011-07-23,374.61
2011-07-24,374.65
2011-07-25,374.67
2011-07-26,374.66
2011-07-27,374.61
2011-07-28,374.57
2011-07-29,374.55
2011-07-30,374.53
2011-07-31,374.53
2011-08-01,374.54
2011-08-02,374.54
2011-08-03,374.52
2011-08-04,374.51
2011-08-05,374.49
2011-08-06,374.48
2011-08-07,374.48
2011-08-08,374.53
2011-08-09,374.56
2011-08-10,374.58
2011-08-11,374.57
2011-08-12,374.53
2011-08-13,374.5
2011-08-14,374.48
2011-08-15,374.5
2011-08-16,374.54
2011-08-17,374.59
2011-08-18,374.65
2011-08-19,374.68
2011-08-20,374.68
2011-08-21,374.64
2011-08-22,374.6
2011-08-23,374.58
2011-08-24,374.55
2011-08-25,374.53
2011-08-26,374.51
2011-08-27,374.49
2011-08-28,374.48
2011-08-29,374.47
2011-08-30,374.47
2011-08-31,374.46
2011-09-01,374.45
2011-09-02,374.44
2011-09-03,374.43
2011-09-04,374.42
2011-09-05,374.46
2011-09-06,374.51
2011-09-07,374.54
2011-09-08,374.55
2011-09-09,374.54
2011-09-10,374.53
2011-09-11,374.51
2011-09-12,374.51
2011-09-13,374.5
2011-09-14,374.49
2011-09-15,374.48
2011-09-16,374.47
2011-09-17,374.47
2011-09-18,374.5
2011-09-19,374.54
2011-09-20,374.54
2011-09-21,374.55
2011-09-22,374.55
2011-09-23,374.54
2011-09-24,374.52
2011-09-25,374.51
2011-09-26,374.5
2011-09-27,374.49
2011-09-28,374.48
2011-09-29,374.47
2011-09-30,374.46
2011-10-01,374.45
2011-10-02,374.45
2011-10-03,374.45
2011-10-04,374.45
2011-10-05,374.45
2011-10-06,374.44
2011-10-07,374.45
2011-10-08,374.48
2011-10-09,374.49
2011-10-10,374.51
2011-10-11,374.53
2011-10-12,374.54
2011-10-13,374.55
2011-10-14,374.55
2011-10-15,374.55
2011-10-16,374.55
2011-10-17,374.55
2011-10-18,374.55
2011-10-19,374.53
2011-10-20,374.53
2011-10-21,374.53
2011-10-22,374.53
2011-10-23,374.53
2011-10-24,374.53
2011-10-25,374.53
2011-10-26,374.52
2011-10-27,374.51
2011-10-28,374.51
2011-10-29,374.51
2011-10-30,374.51
2011-10-31,374.51
2011-11-01,374.51
2011-11-02,374.51
2011-11-03,374.51
2011-11-04,374.51
2011-11-05,374.51
2011-11-06,374.51
2011-11-07,374.51
2011-11-08,374.51
2011-11-09,374.51
2011-11-10,374.51
2011-11-11,374.5
2011-11-12,374.5
2011-11-13,374.49
2011-11-14,374.5
2011-11-15,374.5
2011-11-16,374.5
2011-11-17,374.5
2011-11-18,374.5
2011-11-19,374.5
2011-11-20,374.5
2011-11-21,374.5
2011-11-22,374.5
2011-11-23,374.49
2011-11-24,374.49
2011-11-25,374.49
2011-11-26,374.49
2011-11-27,374.49
2011-11-28,374.49
2011-11-29,374.5
2011-11-30,374.5
2011-12-01,374.48
2011-12-02,374.49
2011-12-03,374.5
2011-12-04,374.51
2011-12-05,374.52
2011-12-06,374.53
2011-12-07,374.57
2011-12-08,374.63
2011-12-09,374.72
2011-12-10,374.78
2011-12-11,374.84
2011-12-12,374.87
2011-12-13,374.88
2011-12-14,374.87
2011-12-15,374.86
2011-12-16,374.93
2011-12-17,375.04
2011-12-18,375.12
2011-12-19,375.14
2011-12-20,375.15
2011-12-21,375.14
2011-12-22,375.14
2011-12-23,375.13
2011-12-24,375.12
2011-12-25,375.11
2011-12-26,375.1
2011-12-27,375.09
2011-12-28,375.07
2011-12-29,375.04
2011-12-30,375.02
2011-12-31,375.0
2012-01-01,375.02
2012-01-02,375.08
2012-01-03,375.1
2012-01-04,375.12
2012-01-05,375.16
2012-01-06,375.23
2012-01-07,375.26
2012-01-08,375.3
2012-01-09,375.37
2012-01-10,375.41
2012-01-11,375.43
2012-01-12,375.43
2012-01-13,375.41
2012-01-14,375.39
2012-01-15,375.37
2012-01-16,375.34
2012-01-17,375.3
2012-01-18,375.25
2012-01-19,375.21
2012-01-20,375.27
2012-01-21,375.35
2012-01-22,375.48
2012-01-23,375.6
2012-01-24,375.69
2012-01-25,375.79
2012-01-26,375.9
2012-01-27,375.9
2012-01-28,375.83
2012-01-29,375.76
2012-01-30,375.69
2012-01-31,375.6
2012-02-01,375.51
2012-02-02,375.43
2012-02-03,375.33
2012-02-04,375.24
2012-02-05,375.17
2012-02-06,375.11
2012-02-07,375.05
2012-02-08,375.01
2012-02-09,374.97
2012-02-10,374.94
2012-02-11,374.91
2012-02-12,374.89
2012-02-13,374.87
2012-02-14,374.84
2012-02-15,374.83
2012-02-16,374.81
2012-02-17,374.8
2012-02-18,374.81
2012-02-19,374.87
2012-02-20,374.94
2012-02-21,374.99
2012-02-22,375.04
2012-02-23,375.09
2012-02-24,375.13
2012-02-25,375.19
2012-02-26,375.21
2012-02-27,375.18
2012-02-28,375.15
2012-02-29,375.12
2012-03-01,375.1
2012-03-02,375.08
2012-03-03,375.06
2012-03-04,375.05
2012-03-05,375.04
2012-03-06,375.03
2012-03-07,375.02
2012-03-08,375.0
2012-03-09,374.97
2012-03-10,374.95
2012-03-11,374.93
2012-03-12,374.92
2012-03-13,374.91
2012-03-14,374.89
2012-03-15,374.87
2012-03-16,374.86
2012-03-17,374.85
2012-03-18,374.83
2012-03-19,374.82
2012-03-20,374.81
2012-03-21,374.8
2012-03-22,374.79
2012-03-23,374.78
2012-03-24,374.77
2012-03-25,374.76
2012-03-26,374.76
2012-03-27,374.75
2012-03-28,374.74
2012-03-29,374.74
2012-03-30,374.73
2012-03-31,374.74
2012-04-01,374.73
2012-04-02,374.73
2012-04-03,374.72
2012-04-04,374.72
2012-04-05,374.71
2012-04-06,374.73
2012-04-07,374.72
2012-04-08,374.71
2012-04-09,374.71
2012-04-10,374.71
2012-04-11,374.7
2012-04-12,374.7
2012-04-13,374.7
2012-04-14,374.7
2012-04-15,374.7
2012-04-16,374.69
2012-04-17,374.69
2012-04-18,374.69
2012-04-19,374.68
2012-04-20,374.67
2012-04-21,374.66
2012-04-22,374.67
2012-04-23,374.69
2012-04-24,374.7
2012-04-25,374.71
2012-04-26,374.7
2012-04-27,374.69
2012-04-28,374.68
2012-04-29,374.67
2012-04-30,374.66
2012-05-01,374.65
2012-05-02,374.64
2012-05-03,374.63
2012-05-04,374.63
2012-05-05,374.62
2012-05-06,374.62
2012-05-07,374.62
2012-05-08,374.64
2012-05-09,374.64
2012-05-10,374.64
2012-05-11,374.63
2012-05-12,374.62
2012-05-13,374.61
2012-05-14,374.61
2012-05-15,374.6
2012-05-16,374.6
2012-05-17,374.6
2012-05-18,374.6
2012-05-19,374.6
2012-05-20,374.59
2012-05-21,374.59
2012-05-22,374.58
2012-05-23,374.57
2012-05-24,374.56
2012-05-25,374.55
2012-05-26,374.54
2012-05-27,374.53
2012-05-28,374.53
2012-05-29,374.52
2012-05-30,374.51
2012-05-31,374.52
2012-06-01,374.53
2012-06-02,374.52
2012-06-03,374.52
2012-06-04,374.52
2012-06-05,374.52
2012-06-06,374.52
2012-06-07,374.53
2012-06-08,374.53
2012-06-09,374.55
2012-06-10,374.55
2012-06-11,374.53
2012-06-12,374.52
2012-06-13,374.53
2012-06-14,374.54
2012-06-15,374.54
2012-06-16,374.53
2012-06-17,374.53
2012-06-18,374.52
2012-06-19,374.51
2012-06-20,374.5
2012-06-21,374.5
2012-06-22,374.49
2012-06-23,374.49
2012-06-24,374.48
2012-06-25,374.48
2012-06-26,374.47
2012-06-27,374.47
2012-06-28,374.46
2012-06-29,374.46
2012-06-30,374.46
2012-07-01,374.45
2012-07-02,374.46
2012-07-03,374.46
2012-07-04,374.49
2012-07-05,374.52
2012-07-06,374.55
2012-07-07,374.57
2012-07-08,374.56
2012-07-09,374.53
2012-07-10,374.51
2012-07-11,374.49
2012-07-12,374.48
2012-07-13,374.47
2012-07-14,374.46
2012-07-15,374.45
2012-07-16,374.44
2012-07-17,374.43
2012-07-18,374.42
2012-07-19,374.42
2012-07-20,374.41
2012-07-21,374.4
2012-07-22,374.39
2012-07-23,374.39
2012-07-24,374.39
2012-07-25,374.38
2012-07-26,374.38
2012-07-27,374.37
2012-07-28,374.36
2012-07-29,374.36
2012-07-30,374.35
2012-07-31,374.36
2012-08-01,374.35
2012-08-02,374.34
2012-08-03,374.34
2012-08-04,374.35
2012-08-05,374.36
2012-08-06,374.35
2012-08-07,374.35
2012-08-08,374.34
2012-08-09,374.34
2012-08-10,374.33
2012-08-11,374.32
2012-08-12,374.32
2012-08-13,374.31
2012-08-14,374.31
2012-08-15,374.31
2012-08-16,374.3
2012-08-17,374.31
2012-08-18,374.3
2012-08-19,374.29
2012-08-20,374.3
2012-08-21,374.3
2012-08-22,374.3
2012-08-23,374.3
2012-08-24,374.29
2012-08-25,374.3
2012-08-26,374.3
2012-08-27,374.3
2012-08-28,374.29
2012-08-29,374.29
2012-08-30,374.28
2012-08-31,374.28
2012-09-01,374.29
2012-09-02,374.3
2012-09-03,374.3
2012-09-04,374.3
2012-09-05,374.3
2012-09-06,374.29
2012-09-07,374.28
2012-09-08,374.27
2012-09-09,374.27
2012-09-10,374.27
2012-09-11,374.26
2012-09-12,374.27
2012-09-13,374.27
2012-09-14,374.27
2012-09-15,374.27
2012-09-16,374.26
2012-09-17,374.26
2012-09-18,374.27
2012-09-19,374.25
2012-09-20,374.25
2012-09-21,374.25
2012-09-22,374.25
2012-09-23,374.26
2012-09-24,374.27
2012-09-25,374.27
2012-09-26,374.26
2012-09-27,374.26
2012-09-28,374.27
2012-09-29,374.28
2012-09-30,374.29
2012-10-01,374.29
2012-10-02,374.28
2012-10-03,374.28
2012-10-04,374.27
2012-10-05,374.26
2012-10-06,374.26
2012-10-07,374.27
2012-10-08,374.28
2012-10-09,374.3
